ACQ_DATE,ACQ_YEAR,BPL_ID,CALC_AC,CL_UNIQUEI,CONS1_TYPE,CONS2_TYPE,DEPT_ID,DESIGNATIO,ECO_RESERV,EDITOR,FMPROCSS,FMUPDDAT,GAP_STATUS,name,HOLD1_TYPE,HOLD2_NAME,HOLD2_TYPE,IFW_ID,IUCN_STATU,LMF_ID,NOTE_,PARCEL_NAM,PROJECT,PUB_ACCESS,PURPOSE1,PURPOSE2,REVIEW,RPT_AC,geometry,homepage,founded,acres_owned,acres_under_easement,num_staff,membership
,1988,,0.34413186,5001,Fee,,1528,,,Justin Schlawin,copy-duplicates features and INFO files to a new user-specified location,8/26/13,2,Maine Coast Heritage Trust,Private,,,,,,Data provided by Interest1,Western Head Preserve,Western Head Preserve,Contact landowner for additional information,,,,0,"POLYGON ((641726.3125 4944420, 641733.5625 4944421, 641740.3125 4944412, 641745.8125 4944406.5, 641756.1875 4944401, 641762.3125 4944395.5, 641761.0288000004 4944391.023399999, 641759.875 4944387, 641753.7330999998 4944381.917099999, 641744.5757999998 4944377.3961, 641731.3125 4944375.5, 641728.25 4944378.5, 641721.5625 4944384.5, 641716.6875 4944392.5, 641715.7987000002 4944399.6108, 641714.75 4944408, 641719 4944417, 641726.3125 4944420))",http://www.mcht.org,1970,"12,118.32","12,118.32",45,3700
,1988,,0.04008899,5002,Fee,,1528,,,Justin Schlawin,copy-duplicates features and INFO files to a new user-specified location,8/26/13,2,Maine Coast Heritage Trust,Private,,,,,,Data provided by Interest1,Western Head Preserve,Western Head Preserve,Contact landowner for additional information,,,,0,"POLYGON ((641725.25 4944374.5, 641731.3125 4944375.5, 641736.8125 4944373, 641739.25 4944368, 641737.4375 4944365.5, 641729.5625 4944363, 641722.875 4944365, 641721 4944371.5, 641725.25 4944374.5))",http://www.mcht.org,1970,"12,118.32","12,118.32",45,3700
,1988,,0.09652168,5003,Fee,,1528,,,Justin Schlawin,copy-duplicates features and INFO files to a new user-specified location,8/26/13,2,Maine Coast Heritage Trust,Private,,,,,,Data provided by Interest1,Western Head Preserve,Western Head Preserve,Contact landowner for additional information,,,,0,"POLYGON ((643008.5625 4945549.5, 643010.375 4945555, 643014.625 4945560.5, 643020.0625 4945563.5, 643026.1875 4945563.5, 643032.25 4945564.5, 643034.125 4945557.5, 643028.625 4945553.5, 643026.875 4945546, 643022.625 4945541, 643017.125 4945541.5, 643011.0625 4945543.5, 643008.5625 4945549.5))",http://www.mcht.org,1970,"12,118.32","12,118.32",45,3700
,1988,,0.07210072,5004,Fee,,1528,,,Justin Schlawin,copy-duplicates features and INFO files to a new user-specified location,8/26/13,2,Maine Coast Heritage Trust,Private,,,,,,Data provided by Interest1,Western Head Preserve,Western Head Preserve,Contact landowner for additional information,,,,0,"POLYGON ((643076.3125 4945356, 643081.125 4945360, 643086 4945363.5, 643093.875 4945368.5, 643100.5625 4945369, 643104.25 4945364, 643102.4375 4945358, 643095.75 4945354.5, 643087.25 4945355, 643086.0625 4945350.5, 643079.375 4945350, 643076.3125 4945356))",http://www.mcht.org,1970,"12,118.32","12,118.32",45,3700
,1988,,233.5299519,5133,Fee,,1528,,,Justin Schlawin,copy-duplicates features and INFO files to a new user-specified location,8/26/13,2,Maine Coast Heritage Trust,Private,,,,,,Data provided by Interest1,Western Head Preserve,Western Head Preserve,Contact landowner for additional information,,,,0,"POLYGON ((642419.0119000003 4945702.4825, 642486.0120000001 4945688.6088, 642493.2619000003 4945697.6088, 642492.6769000003 4945702.9147, 642490.0975000001 4945718.996099999, 642487.0110999998 4945739.6087, 642504.6830000002 4945737.6088, 642524.6726000002 4945730.7761, 642538.5908000004 4945725.8466, 642564.9956999999 4945716.4849, 642565.074 4945698.6099, 642574.7774 4945692.610200001, 642590.0116999997 4945689.610300001, 642602.7614000002 4945705.6105, 642666.1834000004 4945682.4867, 642699.0745000001 4945659.487299999, 642706.443 4945639.778100001, 642710.1841000002 4945628.612500001, 642763.6721000001 4945626.1733, 642772.1996999998 4945625.488500001, 642802.7624000004 4945602.4891, 642834.7300000004 4945593.5711, 642882.6549000004 4945579.426100001, 642919.7001999998 4945568.6161, 642925.2629000004 4945551.6163, 642964.7783000004 4945549.491800001, 642974.0129000004 4945532.6172, 642968.7010000004 4945492.6172, 642994.9233999997 4945484.983100001, 643012.4139999999 4945479.8643, 643023.0376000004 4945476.554500001, 643030.2011000002 4945474.617900001, 643035.0022999998 4945457.1458, 643039.4983000001 4945440.6182, 643048.2995999996 4945436.7183, 643075.4983999999 4945425.618899999, 643059.6859999998 4945419.618899999, 643053.0773 4945389.4936, 643089.8907000003 4945303.619200001, 643109.7596000005 4945295.9015, 643157.0004000003 4945276.6205, 643218.9966000002 4945279.088, 643232.4808999998 4945279.652000001, 643245.7177999998 4945280.292199999, 643270.6875 4945281.5, 643309.0782000003 4945277.4979, 643314.5784 4945260.498199999, 643324.3125 4945258.5, 643331.0625 4945254.5002, 643340.7817000002 4945244.498600001, 643351.7500999998 4945252.5002, 643359.6876999997 4945251.6238, 643370.5009000003 4945243.0276, 643382.9692000002 4945233.195599999, 643395.6249000002 4945228.0001, 643405.2515000002 4945218.1226, 643419.5009000003 4945203.5, 643422.0166999996 4945185.625, 643409.8918000003 4945174.6248, 643411.0625999998 4945166.9999, 643417.2046999997 4945160.5, 643436.7044000002 4945159.625299999, 643439.75 4945150.0001, 643439.2048000004 4945138.500299999, 643452.6249000002 4945131.5001, 643474.0174000002 4945113.500800001, 643489.8125 4945116.5, 643493.7006999999 4945107.9344, 643488.0625 4945089.5, 643487.21 4945075.919500001, 643488.9563999996 4945066.3484, 643490.4570000004 4945053.975500001, 643491.1825000001 4945048.590500001, 643487.2684000004 4945051.8091, 643477.2681999998 4945060.501, 643482.7499000002 4945049, 643480.3936999999 4945033.626, 643464.0186999999 4945029.5009, 643459.6875 4945033, 643460.875 4945045.5, 643454.1902000001 4945056.625600001, 643445.6251999997 4945058.5, 643443.8126999997 4945052.5, 643449.3750999998 4945033, 643441.5813999996 4945009.625499999, 643429.5037000002 4944989.625399999, 643418.5232999995 4944987.329, 643410.5820000004 4944989.6251, 643405.2071000002 4944977.5, 643405.1875999998 4944965.0001, 643410.6875 4944961.0002, 643411.9375999998 4944953, 643402.2099000001 4944950.6708, 643391.875 4944953.5, 643375.3947999999 4944962.499399999, 643355.8750999998 4944981.5, 643352.75 4944992.0001, 643330.2068999996 4945010.498600001, 643319.8125999998 4945013.0001, 643305.8942999998 4945007.623400001, 643291.2501999997 4945016.5001, 643282.0626999997 4945017.4999, 643276.0625 4945009.0001, 643250.4375999998 4945013.9999, 643233.5038999999 4945009.622099999, 643226.0817999998 4945024.497, 643210.8942 4945022.4967, 643196.7690000003 4945058.621300001, 643181.0937999999 4945039.437100001, 643169.9456000002 4945026.094900001, 643160.5039999997 4945014.620999999, 643141.0996000003 4945021.9245, 643123.8946000002 4945028.495100001, 643129.8942999998 4945045.620300001, 643103.1639999999 4945053.643200001, 643089.7066000002 4945057.6196, 643083.8272000002 4945066.4998, 643080.0425000004 4945071.3958, 643074.3940000003 4945080.6194, 643062.8941000002 4945063.619100001, 643017.2067 4945072.6183, 643022.1912000002 4945053.4934, 643008.2697999999 4945033.4932, 643029.5196000002 4945032.4937, 643034.5040999996 4945021.4937, 643017.7675999999 4945010.1676, 643011.3949999996 4945006.4934, 642998.5823999997 4945015.4932, 642990.0823999997 4945010.617900001, 642982.9439000003 4945000.144400001, 642976.3262999998 4944990.4077, 642967.0247 4944976.721999999, 642959.4951999998 4944965.6436, 642952.0053000003 4944954.6175, 642939.0762999998 4944968.340399999, 642917.7706000004 4944989.616900001, 642915.9802999999 4944969.885500001, 642914.7865000004 4944956.616800001, 642917.8069000002 4944948.7009, 642924.0837000003 4944933.4921, 642901.2664000001 4944938.108999999, 642897.7626 4944938.926200001, 642888.1930999998 4944940.4914, 642852.8964 4944930.615800001, 642823.6933000004 4944934.6153, 642818.6736000003 4944930.4585, 642809.1934000002 4944921.4901, 642801.6259000003 4944898.489600001, 642797.0846999995 4944884.4899, 642789.3614999996 4944890.135, 642774.5220999997 4944900.614600001, 642760.5846999995 4944891.614499999, 642744.0707 4944893.437100001, 642729.5221999995 4944894.4888, 642722.1940000001 4944906.4888, 642702.0844999999 4944908.488399999, 642673.9058999997 4944886.6887, 642646.8976999996 4944865.612500001, 642625.4677999998 4944861.5121, 642602.3054 4944857.057800001, 642592.773 4944855.4866, 642586.0695000002 4944850.490900001, 642573.2888000002 4944840.611400001, 642536.0860000001 4944848.1457, 642479.0077 4944859.4846, 642399.5697999997 4944909.034399999, 642385.6945000002 4944917.483100001, 642377.7726999996 4944911.607999999, 642382.0854000002 4944891.482999999, 642370.0075000003 4944877.607999999, 642342.0075000003 4944894.4824, 642323.5005999999 4944896.0568, 642263.3982999995 4944900.6062, 642264.7106999997 4944883.6062, 642243.0831000004 4944885.6116, 642231.7889999999 4944886.4804, 642243.5236 4944865.480900001, 642207.6018000003 4944859.6053, 642199.7111999998 4944874.605, 642183.8049999997 4944873.604800001, 642166.5091000004 4944882.383099999, 642144.8406999996 4944893.3518, 642134.8024000004 4944898.738399999, 642118.5936000003 4944906.6382, 642113.2110000001 4944894.478599999, 642078.6853 4944891.9395, 642036.5048000002 4944889.408399999, 642011.8051000005 4944887.6018, 641966.7119000005 4944859.601299999, 641962.6025 4944846.6011, 641975.2279000003 4944815.601600001, 641975.1807000004 4944809.0066, 641975.7286 4944783.601600001, 641991.0252 4944781.4767, 641994.5723999999 4944777.4057, 642006.3949999996 4944762.964600001, 642008.2911 4944760.4772, 642001.2585000005 4944751.4407, 641998.7289000005 4944748.6019, 642000.0587999998 4944736.0593, 642002.9168999996 4944713.477, 642017.3097999999 4944704.4268, 642028.7297 4944696.602499999, 642043.5252 4944696.331700001, 642049.5263 4944695.6028, 642065.5421000002 4944676.6032, 642069.6667999998 4944677.1489, 642078.2214000002 4944678.964500001, 642091.0421000002 4944681.478499999, 642105.3417999996 4944674.828500001, 642136.0422 4944660.6044, 642191.9302000003 4944633.601399999, 642201.8081 4944628.4803, 642203.7302000001 4944614.4804, 642186.7301000003 4944612.6053, 642206.1465999996 4944597.816199999, 642222.1054999996 4944585.480900001, 642206.9482000005 4944568.558800001, 642200.2933999998 4944561.6055, 642218.6059999997 4944551.480900001, 642216.7934999997 4944542.605699999, 642197.4188000001 4944524.4805, 642167.0355000002 4944513.0712, 642150.0444 4944506.479800001, 642093.4194 4944505.603700001, 642074.5442000004 4944520.478599999, 642062.3097999999 4944515.603399999, 642056.8097000001 4944530.603, 642045.3102000002 4944505.4781, 642026.0493000001 4944505.9286, 641990.6070999997 4944506.6022, 641954.6068000002 4944532.601600001, 641950.3954999996 4944522.990599999, 641934.7451999998 4944487.002499999, 641931.1076999996 4944478.476199999, 641906.2171999998 4944476.6007, 641912.1342000002 4944467.4136, 641919.0297999997 4944456.476199999, 641867.2955999998 4944456.600199999, 641866.5450999998 4944486.600199999, 641854.5299000004 4944467.475, 641828.9205 4944458.4746, 641830.0453000003 4944486.474400001, 641809.3108999999 4944488.474300001, 641803.4206999997 4944458.474199999, 641787.6084000003 4944451.5989, 641784.0460999999 4944433.4739, 641767.6086999997 4944430.4736, 641758.3113000002 4944456.4735, 641738.2958000004 4944454.472899999, 641725.5301000001 4944464.5978, 641718.2960999999 4944444.4728, 641688.1957 4944438.7213, 641764.1251999997 4944677.0353, 642330.6420999998 4945689.327500001, 642263.4636000004 4945878.5001, 642271.0723999999 4945878.604900001, 642281.2594999997 4945908.6051, 642294.6812000005 4945911.4802, 642314.7752 4945885.605599999, 642292.2752999999 4945883.4801, 642284.5098999999 4945861.4802, 642422.2763999999 4945790.6074, 642433.5303999996 4945773.7335, 642449.7768000001 4945748.608100001, 642434.5805000002 4945746.931, 642410.9959000004 4945744.4824, 642408.5740999999 4945721.6072, 642419.0119000003 4945702.4825))",http://www.mcht.org,1970,"12,118.32","12,118.32",45,3700
,1988,,0.39324024,5134,Fee,,1528,,,Justin Schlawin,copy-duplicates features and INFO files to a new user-specified location,8/26/13,2,Maine Coast Heritage Trust,Private,,,,,,Data provided by Interest1,Western Head Preserve,Western Head Preserve,Contact landowner for additional information,,,,0,"POLYGON ((643430.3125 4945256.75, 643413.7582999999 4945255.329399999, 643396.75 4945252.5, 643388.25 4945256, 643384.5625 4945262, 643384.5 4945272.5, 643393 4945275, 643397.875 4945276, 643403.3125 4945283, 643413.0625 4945283, 643424.7687999997 4945285.626700001, 643427.9186000004 4945285.9131, 643434.375 4945282.5, 643436.1875 4945278.5, 643444.125 4945280, 643450.8125 4945282, 643456.875 4945281.5, 643456.9375 4945273, 643450.875 4945268, 643442.9375 4945265.5, 643435.6875 4945261.5, 643430.3125 4945256.75))",http://www.mcht.org,1970,"12,118.32","12,118.32",45,3700
,1988,,0.15826907,5135,Fee,,1528,,,Justin Schlawin,copy-duplicates features and INFO files to a new user-specified location,8/26/13,2,Maine Coast Heritage Trust,Private,,,,,,Data provided by Interest1,Western Head Preserve,Western Head Preserve,Contact landowner for additional information,,,,0,"POLYGON ((643404.6875 4945242.5, 643408.375 4945246.5, 643430.3125 4945256.75, 643439.9375 4945253, 643440.5625 4945247, 643436.375 4945242, 643438.1875 4945233.5, 643431.5 4945230, 643421.8125 4945230.5, 643412.0625 4945233.5, 643404.6875 4945242.5))",http://www.mcht.org,1970,"12,118.32","12,118.32",45,3700
,1988,79-306,3.00709615,5156,Fee,,1528,,,Justin Schlawin,copy-duplicates features and INFO files to a new user-specified location,8/26/13,2,Maine Coast Heritage Trust,Private,,,,,,Data provided by Interest1,Western Head Preserve,Western Head Preserve,Contact landowner for additional information,,,,0,"POLYGON ((643593.2468999997 4945172.396299999, 643598.3269999996 4945169.9396, 643605.1875 4945167, 643612.5 4945159, 643613.7396 4945150.3068, 643609.5625 4945141.5, 643613.25 4945135, 643622.2122999998 4945134.5252, 643627.1036 4945134.3104, 643632.125 4945134, 643635.2947000004 4945126.1128, 643634 4945116, 643626.9417000003 4945120.491699999, 643623 4945123, 643617.5625 4945119, 643621.9796000002 4945112.401000001, 643625.8602999998 4945106.603399999, 643628.3751999997 4945103.75, 643627.375 4945096.5, 643614 4945095, 643619.5 4945083.5, 643616.2364999996 4945079.4417, 643607.4375 4945068.5, 643599.8905999996 4945067.125, 643594 4945073.5, 643587.4457999999 4945072.0493, 643578.1875 4945070, 643580.625 4945076, 643576.3125 4945078.5, 643570.875 4945071, 643563.8828999996 4945066.375, 643556.3125 4945068.5, 643552.6875 4945065.5, 643552.6875 4945058, 643546 4945056, 643541.5996000003 4945057.207, 643535.0625 4945059, 643529 4945052, 643522.3125 4945049.5, 643518 4945055, 643513.125 4945056.5, 643508.875 4945066, 643508.4974999996 4945073.0472, 643508.2185000004 4945078.2556, 643507.9653000003 4945082.981000001, 643507.5625 4945090.5, 643503.5356999999 4945099.3707, 643503.4825999998 4945106.2015, 643503.8125 4945115, 643501.8731000004 4945119.8397, 643499.6787999999 4945125.3155, 643497 4945132, 643496.3949999996 4945136.598099999, 643495.75 4945141.5, 643495.75 4945150.5, 643503.3202999998 4945158.4376, 643512.75 4945162, 643518.4219000004 4945157.5001, 643524.5469000004 4945158.1251, 643532.1875 4945161, 643536.9390000002 4945170.4934, 643542.1325000003 4945171.030999999, 643545.6655999999 4945170.9768, 643551.3125999998 4945171.5001, 643554.3514 4945172.728599999, 643563.5547000002 4945177.3751, 643574.6875 4945179.5, 643582.5625 4945177.1251, 643589.8658999996 4945173.891799999, 643593.2468999997 4945172.396299999))",http://www.mcht.org,1970,"12,118.32","12,118.32",45,3700
,1988,79-308,0.08879573,5157,Fee,,1528,,,Justin Schlawin,copy-duplicates features and INFO files to a new user-specified location,8/26/13,2,Maine Coast Heritage Trust,Private,,,,,,Data provided by Interest1,Western Head Preserve,Western Head Preserve,Contact landowner for additional information,,,,0,"POLYGON ((643336.3750999998 4944978.5, 643332.7499000002 4944981.5001, 643328.4375 4944987.0001, 643325.3750999998 4944990, 643319.9375 4944993.0001, 643313.8125 4944997.0001, 643315.625 4945002, 643321.6875 4945000, 643329.625 4944999.5, 643335.125 4944997.0001, 643340 4944991.5, 643346.1250999998 4944987.0001, 643347.9375 4944982.5, 643342.5 4944979, 643336.3750999998 4944978.5))",http://www.mcht.org,1970,"12,118.32","12,118.32",45,3700
,1988,79-307,0.58667904,5158,Fee,,1528,,,Justin Schlawin,copy-duplicates features and INFO files to a new user-specified location,8/26/13,2,Maine Coast Heritage Trust,Private,,,,,,Data provided by Interest1,Western Head Preserve,Western Head Preserve,Contact landowner for additional information,,,,0,"POLYGON ((642686.0000999998 4944824.0001, 642682.0312000001 4944822.2991, 642677.1278999997 4944820.197699999, 642672.0000999998 4944818.0001, 642667.3806999996 4944817.7632, 642662.25 4944817.5, 642658.7850000001 4944820.672900001, 642655.8037 4944823.4027, 642651.8750999998 4944827, 642650.6562999999 4944830.25, 642646.4620000003 4944834.719699999, 642643.3125 4944838, 642639.6875999998 4944839, 642632.9375999998 4944841.5001, 642632.8594000004 4944846.25, 642639.6250999998 4944851.5, 642647.2197000002 4944854.971899999, 642650.3936000001 4944856.7831, 642661.5 4944863.5, 642667.0651000002 4944869.765900001, 642669.9249 4944873.0111, 642674.2511 4944877.9298, 642677.8125 4944882.0001, 642685.7500999998 4944886.5001, 642688.7500999998 4944883, 642687.625 4944874, 642688.8378999997 4944869.724099999, 642691.3125999998 4944861.0001, 642695.6250999998 4944848, 642694.6843999997 4944843.453600001, 642693.7762000002 4944839.0638, 642692.625 4944833.5001, 642689.8316000002 4944829.4943, 642686.0000999998 4944824.0001))",http://www.mcht.org,1970,"12,118.32","12,118.32",45,3700
